Date,BTC_vs_SPX,BTC_vs_VIX,BTC_vs_GOLD,BTC_vs_TLT,BTC_vs_DXY
2024-02-14,-0.6192695698821027,0.03389155658247846,0.40053548785667376,-0.6471371256816758,-0.1825884628155039
2024-02-15,-0.652120658808241,-0.046691124364675554,0.4303051057252786,-0.6755738662265398,-0.19419484861211028
2024-02-16,-0.6785691533694614,-0.11091178291613771,0.45044241049031286,-0.7128903985391444,-0.21227935361411923
2024-02-17,-0.6994482170589699,-0.16098121822616449,0.47149138557808307,-0.7488286045583995,-0.23868749351322924
2024-02-18,-0.7176331690197011,-0.2079666980956797,0.49164212057318385,-0.7769339591405454,-0.2638745015140015
2024-02-19,-0.7365445188257607,-0.24700995597208428,0.509924975955612,-0.7973208408068441,-0.2940573243237255
2024-02-20,-0.7410981230796019,-0.28576959001637997,0.5368786394576838,-0.815737823282784,-0.3303440124675007
2024-02-21,-0.7342587070130692,-0.3144198734645177,0.570153449699083,-0.820691091361383,-0.3741322699065989
2024-02-22,-0.7432316618720008,-0.3431316180851133,0.5944397559350009,-0.8008593979714892,-0.3635016661645754
2024-02-23,-0.7501921473694464,-0.3753814733007893,0.6283046689355435,-0.7859451663862403,-0.3333532129913708
2024-02-24,-0.7575143497421415,-0.404888295587831,0.6575540623823893,-0.7705827167163858,-0.30804717812318216
2024-02-25,-0.7642138270999153,-0.42890021311287085,0.6990038926475397,-0.7323441438406258,-0.26262680791006404
2024-02-26,-0.766789143725362,-0.4426897748491063,0.7181067870187853,-0.7036832247604299,-0.23115167196410163
2024-02-27,-0.7675052978481576,-0.4510147511248009,0.7420141869257609,-0.687100864107379,-0.210937212114908
2024-02-28,-0.7474308017742796,-0.4275049571230462,0.755423988172176,-0.6942239868966997,-0.2337793761406882
2024-02-29,-0.7344203639506759,-0.4210541900485565,0.781416594516966,-0.6932674706205658,-0.22691776868452854
2024-03-01,-0.7136881973255768,-0.4112472263484319,0.8079887765482564,-0.69568371802326,-0.23386751385205268
2024-03-02,-0.7070637394516227,-0.40039702480085276,0.8415384558432637,-0.6986311263999545,-0.23371633996597627
2024-03-03,-0.6902360705450648,-0.38734065224753716,0.8411285263730456,-0.7117062293400092,-0.24621928080487684
2024-03-04,-0.6823191467411402,-0.39350030680363385,0.8434946075501201,-0.7239570145104048,-0.2904536815663171
2024-03-05,-0.6501439173677335,-0.40273264733598946,0.8395495676299262,-0.7329199859740426,-0.3661940773645445
2024-03-06,-0.6233741349436678,-0.41522640553218587,0.8372841955863685,-0.7420137009162174,-0.4244339359682778
2024-03-07,-0.5980157121552063,-0.4304802078252641,0.836193993781171,-0.7559166457585834,-0.45943300143051236
2024-03-08,-0.559040622073546,-0.4370922756999946,0.8368467694113675,-0.7623500126758228,-0.49278609441529064
2024-03-09,-0.5269582238102526,-0.4485149716023266,0.8374912705568417,-0.76863674659097,-0.522280460163845
2024-03-10,-0.5038269595118755,-0.4609292544538106,0.8385606083937223,-0.7746792417417895,-0.545004058051117
2024-03-11,-0.4883782521972378,-0.4872729779249471,0.8405613057976399,-0.779908062504252,-0.5656415386348441
2024-03-12,-0.4432314072602706,-0.47706548089367984,0.8444549025543789,-0.7859102933081551,-0.589101572905342
2024-03-13,-0.44424655350365677,-0.47387179991682804,0.847777507297315,-0.7908634009576642,-0.6095656380335615
2024-03-14,-0.44439142614523663,-0.4727125389317694,0.8518464160740868,-0.7926613410204247,-0.6177259846807902
2024-03-15,-0.4416063124052601,-0.4735420373593193,0.8567667656383413,-0.7921674431842435,-0.6216976857508637
2024-03-16,-0.440830264581995,-0.47682545584971764,0.861991461246596,-0.7834678964896705,-0.6328306820817703
2024-03-17,-0.4458725288050314,-0.48281511115696296,0.8639531946772343,-0.7770181342596668,-0.6434832867644461
2024-03-18,-0.44506262098482213,-0.49204898088970794,0.866813162312789,-0.7743889774734991,-0.6557184202983198
2024-03-19,-0.44636928236282036,-0.5035771247573931,0.870773285256729,-0.7735239157697547,-0.6694646022589742
2024-03-20,-0.43718185059842934,-0.504249764424127,0.8709397189289151,-0.7701031885630014,-0.6667831728236702
2024-03-21,-0.43847329374605104,-0.504732354465143,0.8516289243167754,-0.7695163196740128,-0.6382052799195129
2024-03-22,-0.43787277164574095,-0.5033092127787621,0.8521518166639136,-0.7636105033007818,-0.5877140424714055
2024-03-23,-0.4423066275832025,-0.5024357073771307,0.8512580925779567,-0.7594316642893518,-0.5430588265716514
2024-03-24,-0.4539217802731786,-0.5066063334572942,0.8397686336516659,-0.7609631947530339,-0.5104539385070156
2024-03-25,-0.4782546905013154,-0.520907375801104,0.833775262345241,-0.7698030436424841,-0.48385278680734944
2024-03-26,-0.4962546064420459,-0.5327896234761788,0.8240913856033569,-0.7767748510261628,-0.4721054747994078
2024-03-27,-0.5158618997134575,-0.5425909173578456,0.8178740437505003,-0.781295093210291,-0.4764611530190095
2024-03-28,-0.5740224084710164,-0.554334067724661,0.8174919765862075,-0.7934540131099391,-0.47704327637568106
2024-03-29,-0.6249365921995562,-0.5649490967481199,0.8173104207234022,-0.8005950905640752,-0.47772663798042736
2024-03-30,-0.6818852326934624,-0.5748494935693688,0.8177232896728013,-0.8064286371189748,-0.47825382194914934
2024-03-31,-0.6913562329446309,-0.5838088527179114,0.8205696104438286,-0.8110802746590695,-0.478778463021761
2024-04-01,-0.6917115658458213,-0.5948136344466092,0.8142213139755183,-0.8090468035066442,-0.47261452631608586
2024-04-02,-0.6977525161002285,-0.6043746590833025,0.8124938904270526,-0.8037827004057275,-0.4587431659818102
2024-04-03,-0.7023362682743338,-0.6144551303056018,0.8157030563001758,-0.8035161105463698,-0.4363875756422758
2024-04-04,-0.7068261026940882,-0.6004034621676231,0.8187416834464916,-0.8013532854826323,-0.41063914062889445
2024-04-05,-0.7059787954014812,-0.5995166682246051,0.8199390416240979,-0.7955768227933551,-0.39429256853279027
2024-04-06,-0.7076015750271456,-0.6080829702893399,0.818745275997732,-0.7909036616229789,-0.3773362849104493
2024-04-07,-0.7108605593536499,-0.6245946668262811,0.8178794784658521,-0.7844126028522268,-0.3592975759993623
2024-04-08,-0.7185300365349911,-0.6573549241666453,0.8129080900919505,-0.7799833070707619,-0.3483454713856281
2024-04-09,-0.7083463764644132,-0.6909579452278676,0.801470787140959,-0.7773933879747993,-0.3402315209812799
2024-04-10,-0.7035510051781391,-0.7275306817359345,0.7852162300951032,-0.7741520437806313,-0.334567295878621
2024-04-11,-0.709392209877525,-0.7861690905074997,0.7714595027197167,-0.7646527917491799,-0.32845629351953337
2024-04-12,-0.7213128228834019,-0.8180872704804173,0.7609854746846054,-0.7531770347740835,-0.3202132120158732
2024-04-13,-0.7149215357589975,-0.8144530099438129,0.7483338715029035,-0.7414484481015892,-0.30144446178467715
2024-04-14,-0.7062181280240286,-0.8011008474690973,0.7344249660731546,-0.7314821102300674,-0.2859500651831921
2024-04-15,-0.6930659285468396,-0.779266865775302,0.7207936335900361,-0.7116862749299891,-0.2600791435614268
2024-04-16,-0.6788941811345343,-0.7599235786643277,0.7059897521376893,-0.6926819318111447,-0.2336889614559044
2024-04-17,-0.6630986933396661,-0.7417533211160543,0.6857371872038596,-0.6653582590058922,-0.20600476486152486
2024-04-18,-0.6462623182619764,-0.7235701488878569,0.6639771595985889,-0.6259430972815844,-0.17272515207927716
2024-04-19,-0.6269899937429256,-0.7104669949544292,0.6380861836103159,-0.5789767068887859,-0.1413248714796659
2024-04-20,-0.6384160111875925,-0.702804120057746,0.6058805968999575,-0.5273565688778701,-0.1080194328231122
2024-04-21,-0.6791331015076243,-0.7027804245162514,0.5680383851792598,-0.5032649181145036,-0.07795879750547148
2024-04-22,-0.6737435091703728,-0.7046480168840593,0.37848485455526915,-0.5164414079902111,-0.09626506054525782
2024-04-23,-0.6660497069578746,-0.7036868577712043,0.2523700252106528,-0.5101819786897953,-0.11384213982686414
2024-04-24,-0.6657600943859797,-0.7154482642917215,0.12483864178378996,-0.5054256009646533,-0.1348963209937241
2024-04-25,-0.6681081876847915,-0.7326045369485662,0.00048757908840590237,-0.5516890854250176,-0.18526432621373665
2024-04-26,-0.6688258113072819,-0.7515260466690141,-0.12553919250218926,-0.6117854119718918,-0.24124640492638724
2024-04-27,-0.6768649883171496,-0.7706414149616727,-0.2570115537961601,-0.6683055015054408,-0.3003195537884108
2024-04-28,-0.6816331798755604,-0.7776896498973935,-0.3571133623580845,-0.6946780294862958,-0.340233915971045
2024-04-29,-0.6877006879906762,-0.7837100542345374,-0.45474247671550505,-0.7130223952756823,-0.38139200840071275
2024-04-30,-0.691821920534632,-0.7888820269388032,-0.4889935020339462,-0.7047012902657008,-0.3981864598151079
2024-05-01,-0.6939108615482101,-0.7925718603826103,-0.5170509941664816,-0.7032367395397702,-0.42045766936806855
2024-05-02,-0.695861715722628,-0.7894959171857882,-0.5503447432129857,-0.7001823981790077,-0.43433054525331083
2024-05-03,-0.7028410924663677,-0.8003079035024161,-0.5709090122508023,-0.7248519973062784,-0.4764073476479173
2024-05-04,-0.7095820506966072,-0.8027239087680391,-0.5827395490755239,-0.7217542304559407,-0.4933491987692451
2024-05-05,-0.7174490558936807,-0.7899083294641425,-0.5970683494893252,-0.692739370577568,-0.5064273286956761
2024-05-06,-0.7269037161476293,-0.7775255421571812,-0.6096330219239282,-0.6610295725114242,-0.5088976127655738
2024-05-07,-0.7381245684850101,-0.7613439410818607,-0.6245342681342975,-0.6135966849283894,-0.514672323121529
2024-05-08,-0.7490993944322161,-0.7422876875950393,-0.6391038459839913,-0.5656259167013686,-0.5179151918887812
2024-05-09,-0.7552180310051227,-0.7227432810254486,-0.6514376888803576,-0.5269830569327766,-0.5289889380056605
2024-05-10,-0.7606790325222446,-0.7081481111463548,-0.6600143498514608,-0.4973923026071252,-0.5389740074260863
2024-05-11,-0.7706372303551015,-0.6897662364677936,-0.6668753719385289,-0.4688427453092134,-0.5495966900637165
2024-05-12,-0.7729013659748948,-0.6586590464255333,-0.6578104708770914,-0.4384577925465913,-0.5635377923133469
2024-05-13,-0.7689556312312592,-0.638233143460969,-0.6580813673212526,-0.412336414101357,-0.5539971673205901
2024-05-14,-0.7629835739019218,-0.6135666315803894,-0.660002720143557,-0.3806960598395346,-0.5380240531152652
2024-05-15,-0.762009552989042,-0.6027143946662649,-0.6621042967901786,-0.3706949116539863,-0.5266055789640498
2024-05-16,-0.7595934345288387,-0.5919767144673219,-0.6608279243680354,-0.36149533785995563,-0.5134005763028697
2024-05-17,-0.7583481678115146,-0.5821435972118916,-0.6548322393386945,-0.3542747331931354,-0.500837502214806
2024-05-18,-0.7582365708033524,-0.5720271032185396,-0.6498226055084972,-0.3453808045576746,-0.4860751654572385
2024-05-19,-0.7707433212597526,-0.5648498873282886,-0.6507289192075318,-0.3301480557895969,-0.463948343650057
2024-05-20,-0.7696135979377083,-0.5584371455520567,-0.6405822789750297,-0.31202937212573073,-0.4556289949906055
2024-05-21,-0.7653583206276048,-0.5510133696595454,-0.6454189597286002,-0.30194307039399504,-0.45577882897618627
2024-05-22,-0.7672163178499867,-0.5464108632102294,-0.6504750066636624,-0.29464337048365563,-0.46043371240399145
2024-05-23,-0.7511938575096633,-0.5286140306169145,-0.6303220241544603,-0.2773249201448803,-0.4498846799606665
2024-05-24,-0.7247150218266295,-0.5049656746802149,-0.6100002161326012,-0.24044045976136283,-0.44934203554874386
2024-05-25,-0.6999674687094485,-0.4808254866581383,-0.5857412686065266,-0.20004862617555885,-0.43649975614971137
2024-05-26,-0.6638102472731003,-0.4568033561982719,-0.5633334303274258,-0.17021985728455818,-0.4007431463677387
2024-05-27,-0.6234101550177978,-0.430466896856937,-0.5433118671781306,-0.137859819913918,-0.35658155750107573
2024-05-28,-0.584283734318128,-0.4059559509607625,-0.5199824086874617,-0.10815491428813528,-0.310913615910882
2024-05-29,-0.5499779360364914,-0.38148555483993507,-0.4956612709937107,-0.07704855691505887,-0.26893882442553946
2024-05-30,-0.5099953919204655,-0.35019939152368934,-0.4747964933127294,-0.04515231563692181,-0.22357592485558248
2024-05-31,-0.4612029195003564,-0.30127047447414185,-0.44126853731885524,-0.04676498231291319,-0.18853727831713557
2024-06-01,-0.41458538001343037,-0.2500164044295634,-0.403122052366122,-0.050597927960346234,-0.15014027549160835
2024-06-02,-0.35713316620722657,-0.174364022661296,-0.36859078512494653,-0.01275596735984416,-0.12694479044192752
2024-06-03,-0.3218477062601314,-0.16262038173849214,-0.3261868242741876,0.017162284066293325,-0.11082583659707654
2024-06-04,-0.2377537266092518,-0.1393851355127506,-0.29313363746955506,-0.0023557883664562956,-0.03952257568369801
2024-06-05,-0.1771697570833219,-0.11654339874749806,-0.26919495595894266,-0.028950259573273768,0.036615087479293394
2024-06-06,-0.09902347166469423,-0.08459022819021564,-0.22451766620720726,-0.051614136977404614,0.12232258648615564
2024-06-07,-0.028419435567957632,-0.06764529548563138,-0.24655975469735186,-0.10493510521193407,0.12910861128797185
2024-06-08,0.01988845246037924,-0.062126686780560145,-0.2948297360286101,-0.15133477947683882,0.12354800909349853
2024-06-09,0.09441516866781395,-0.05082597967677867,-0.3443377210502067,-0.2161914750793182,0.09980237398894079
2024-06-10,0.14810658003506513,-0.04708760039938802,-0.3970218696518665,-0.2673119606854486,0.07822224798608758
2024-06-11,0.187591029624936,-0.046006000058605154,-0.4164370858442461,-0.32879611792581004,0.06224928654090101
2024-06-12,0.22293390309797348,-0.055556175732076184,-0.3992704835613526,-0.3833657411667037,0.01605103212266927
2024-06-13,0.25763064221502013,-0.052261563478358176,-0.41468122466244234,-0.43901757143550807,-0.03252521562987809
2024-06-14,0.2838355504869778,-0.06552007580219618,-0.4395565395656789,-0.5003724669706157,-0.08967631605858559
2024-06-15,0.30781839298508185,-0.0810999210076483,-0.46180256934592956,-0.5498229515840695,-0.14415728370047276
2024-06-16,0.3279938391897795,-0.10123398866399066,-0.4775371959469654,-0.6066057360155507,-0.2035963165515427
2024-06-17,0.33945325491089995,-0.11599946599467299,-0.4808649420959274,-0.6641626030646921,-0.27475946672870655
2024-06-18,0.35787631413977544,-0.1102992756860228,-0.4854361588904365,-0.716810968916585,-0.3345168324818831
2024-06-19,0.3816988335019158,-0.1059667478893631,-0.49157133937433056,-0.7675090754133085,-0.38700171539376316
2024-06-20,0.40379996010119457,-0.0867518432330228,-0.5026464492981736,-0.8009015903541016,-0.43729952266750766
2024-06-21,0.4233684375878339,-0.06713056045099768,-0.5351658803137981,-0.8223383397006223,-0.4745351398140072
2024-06-22,0.4398145388524126,-0.056732908990588304,-0.5579986691812011,-0.8437005708853558,-0.504311851075765
2024-06-23,0.4555296715855273,-0.03560581339259873,-0.5746160458633699,-0.8542819175647683,-0.5126674998836871
2024-06-24,0.4660776806634153,-0.023977791295175733,-0.5855175497445678,-0.8591785740783768,-0.5371095286524782
2024-06-25,0.47833055095615684,-0.018771455317646114,-0.5907245042286282,-0.8669181826424535,-0.5660853662925818
2024-06-26,0.48895471211651176,-0.017698792556770846,-0.594813282813615,-0.8793093177602781,-0.5988500944709058
2024-06-27,0.5014234434706407,-0.010827491724562075,-0.5632219192680555,-0.8805354810166318,-0.6058451283722387
2024-06-28,0.513843349808197,-0.0040080036056114095,-0.535494036652918,-0.8879764117528196,-0.6238460579991258
2024-06-29,0.523113526979299,-0.009834252182312143,-0.5105792251387204,-0.8892060870328435,-0.6164815364774019
2024-06-30,0.5229094644515395,-0.026198014466877684,-0.49150057251213847,-0.8905481523112566,-0.624276306830268
2024-07-01,0.5257895908882196,-0.01903533079117679,-0.4699906133243595,-0.8908093861439241,-0.6147927427352119
2024-07-02,0.5236837944311652,-0.017632672708152632,-0.43826820517303783,-0.8962418057731125,-0.5854063284737586
2024-07-03,0.522153890188712,-0.01925430450268818,-0.41011526254461844,-0.900451557086375,-0.5479357303487256
2024-07-04,0.5143274866656495,-0.013939664342455131,-0.38783781205213375,-0.8967375462220933,-0.51953206202908
2024-07-05,0.5084530270528665,-0.00963857111677889,-0.3743432261282873,-0.8916217554604398,-0.5097238431016735
2024-07-06,0.5051790727814656,-0.01171876150393913,-0.36615246568869175,-0.8874367168570464,-0.5067584723378995
2024-07-07,0.49919988002198473,-0.019645790711658402,-0.36164364058910947,-0.8849203309487657,-0.506193440547095
2024-07-08,0.4835012067090753,-0.027838674159462645,-0.3621434036600975,-0.8824124777517385,-0.511353465072634
2024-07-09,0.4607327818579979,-0.039430474846466806,-0.37364634722543144,-0.875630531512164,-0.5217205170167597
2024-07-10,0.44710461834279536,-0.055326265900935784,-0.38548450007981666,-0.8698933957303498,-0.5311199965267207
2024-07-11,0.44522270730902,-0.06474791875629712,-0.38357610045540047,-0.8631668349921621,-0.5410900849875412
2024-07-12,0.43875969301584533,-0.07672977452174133,-0.38025485781792245,-0.8544656166552926,-0.5487743495258032
2024-07-13,0.43546010027077764,-0.09063055020712499,-0.38035318797302925,-0.8480623639753299,-0.5558505731043839
2024-07-14,0.4051403227196689,-0.10397949738683687,-0.3786464194858683,-0.8361331703978647,-0.5944462019348851
2024-07-15,0.36773332588112784,-0.13118033936222026,-0.39004029006308155,-0.8068621072433066,-0.6298079391197693
2024-07-16,0.32568148787418644,-0.1597581432309773,-0.40982704028214495,-0.7798408967976224,-0.6717873245799207
2024-07-17,0.2958123550883562,-0.18021252122002715,-0.43147739894165354,-0.7517286586123831,-0.714425709110489
2024-07-18,0.26082845653662273,-0.19223649630371104,-0.45247220329153426,-0.7373427802646784,-0.7467476816147428
2024-07-19,0.2724999937360404,-0.19415744063036403,-0.4079900416435428,-0.7128154315763092,-0.7459244931985825
2024-07-20,0.2905835576387534,-0.19578957361143073,-0.3686778878895207,-0.6898855718755115,-0.736414252074941
2024-07-21,0.31268416074317534,-0.20099823763524696,-0.34261400338909453,-0.6763529323949802,-0.7229079539042794
2024-07-22,0.3402898709430977,-0.1792436393006821,-0.35552591178147147,-0.6702143436864165,-0.7074238118014475
2024-07-23,0.36099005575523657,-0.1651283758340252,-0.3791394262897808,-0.6640958218082661,-0.6989991126848751
2024-07-24,0.343943696432993,-0.13781373477558478,-0.4066798935947371,-0.6481710148263341,-0.6955715039200537
2024-07-25,0.3493859550689599,-0.11288275525804871,-0.4124809628547953,-0.630445377948051,-0.6944269037120595
2024-07-26,0.35793531811338536,-0.07909924441280503,-0.4097885768975047,-0.6157877274256108,-0.6874831500606332
2024-07-27,0.3458111654227877,-0.08037362178889074,-0.4279989644768939,-0.5844356429396879,-0.6749093520535012
2024-07-28,0.3345589442839961,-0.0913939172029376,-0.44911455042729537,-0.5536005873319566,-0.6689558372595877
2024-07-29,0.3293563937864344,-0.09187633609277071,-0.4485184482793095,-0.5326393362294752,-0.669686173099766
2024-07-30,0.32700106244483645,-0.10382385289302612,-0.4485700661294489,-0.5131944818537368,-0.671527238033818
2024-07-31,0.3309686620822678,-0.10607444333460349,-0.4521048857662176,-0.4977899400948189,-0.6741802871702649
2024-08-01,0.336388369707044,-0.09823642312260412,-0.4455209588883421,-0.48351492347424313,-0.6768574737781079
2024-08-02,0.37506407685086407,-0.036688818367600344,-0.4239131676500589,-0.42533270813288976,-0.6058050727912663
2024-08-03,0.4046223356429219,0.020131029214200978,-0.40029677769682287,-0.37786767546617844,-0.5365029657689265
2024-08-04,0.4084792983698611,0.04302778787534233,-0.39036920757754523,-0.363664376703811,-0.5004354037922364
2024-08-05,0.44018113841080914,0.13504031822996332,-0.3783025594964714,-0.3450041825817928,-0.4263489005568535
2024-08-06,0.479013877822365,0.23116490447296584,-0.3682418876967803,-0.2624482135499939,-0.3538752928480962
2024-08-07,0.5119057947079247,0.2998278731964713,-0.3574053740337812,-0.191535510002308,-0.29668295274600537
2024-08-08,0.5825185019917744,0.4269146156262995,-0.3435488342616806,-0.06490819862312018,-0.19088743052117496
2024-08-09,0.6367295951198735,0.5191428191382784,-0.3289417257128119,0.04443102855851253,-0.10161259735028519
2024-08-10,0.6762316424811584,0.5835913150766001,-0.32210191315003966,0.13738236038664808,-0.03016430321400836
2024-08-11,0.7067108567090625,0.6351693842158173,-0.3310773094652573,0.21652226447850834,0.04506340263440453
2024-08-12,0.7301112999295287,0.6739681411172951,-0.3176414340009948,0.2924374904503242,0.11422679007668163
2024-08-13,0.7481573406915822,0.7063974865086142,-0.29754299234469356,0.35349507632511173,0.1961948450827077
2024-08-14,0.7634977150102386,0.734443289770031,-0.3308854519338807,0.4105729599533848,0.27324527630299644
2024-08-15,0.7776877494331033,0.7574588148114887,-0.3622530378828683,0.46954978550925414,0.35185401804941213
2024-08-16,0.791720093350682,0.7775222735545124,-0.3715503501820184,0.5184013238492987,0.43428641305844284
2024-08-17,0.8015602345648938,0.7925692799760279,-0.37751568234817834,0.551494040316258,0.49879315940901425
2024-08-18,0.8089495407469127,0.8062464325262593,-0.38130432967494016,0.5806990223959326,0.5501991472228188
2024-08-19,0.8154045522880262,0.8176780234217516,-0.3878171007881103,0.6130963938896742,0.6052534205657729
2024-08-20,0.8201055676982049,0.8279826329352846,-0.3845917176292661,0.6430273339159724,0.6569435103908812
2024-08-21,0.8224895389259884,0.8373757814886221,-0.3789342775106199,0.6710135696090544,0.7055833816362577
2024-08-22,0.8239510618733176,0.8454992643220506,-0.3619990023531365,0.6481625738894485,0.7266857926891557
2024-08-23,0.8238958385144363,0.8518077673107125,-0.3399656935566139,0.6160942801446974,0.7587652339132924
2024-08-24,0.8214701112672362,0.8563099779117774,-0.32314298977652123,0.5869646393654034,0.7860866904620624
2024-08-25,0.8129380440011661,0.8550039242325833,-0.30784782047890547,0.5805989854726722,0.8128607459259448
2024-08-26,0.8037427348682199,0.8477788821356628,-0.32854696715164333,0.5168950902856478,0.8225127627990612
2024-08-27,0.7892003382688537,0.8357205202535131,-0.3519149175784048,0.4609242487558605,0.8322573623353761
2024-08-28,0.7825856754061565,0.8358249996271792,-0.3522975299065532,0.46418933894351755,0.8207528607201683
2024-08-29,0.7760209285713405,0.8344508034389133,-0.3521080821217157,0.4641705988423139,0.8017026077678715
2024-08-30,0.7682557582946834,0.8339758799539018,-0.36011128041568313,0.48300107171123563,0.7795443396564851
2024-08-31,0.7587243666017035,0.8328286372237069,-0.3801069856662246,0.5106988330705312,0.7426888773200521
2024-09-01,0.7490745173910813,0.8314700046778696,-0.39776281309580147,0.5347969562324254,0.7045455506328601
2024-09-02,0.7425071522963325,0.8284785847049041,-0.4213282008867905,0.5462769275155145,0.6763000989028859
2024-09-03,0.7327101535689927,0.8218667107928136,-0.4279724755301313,0.5661841659123713,0.6480808935679704
2024-09-04,0.7264719517386762,0.8152229274232126,-0.428309584233205,0.58409200527055,0.6209445325016797
2024-09-05,0.7239146044644771,0.809633128770013,-0.41185967677744056,0.5958071876917036,0.6005860087518756
2024-09-06,0.7216395256737601,0.8052322099890233,-0.39529282625037965,0.6030168050101161,0.5836570453318293
2024-09-07,0.7230652598007301,0.8020315577981292,-0.37768088153852875,0.6097087418606745,0.5685360089576048
2024-09-08,0.7239015067415024,0.7994741808688398,-0.3629791196496598,0.6164473680678125,0.5579724872518383
2024-09-09,0.7225024306706006,0.7976803669102422,-0.35702446145182243,0.6237979331437412,0.5491097738534617
2024-09-10,0.7215731555869198,0.795272050802461,-0.3464633855566003,0.633985207424996,0.5411753569478852
2024-09-11,0.7227263131483901,0.7945479478305368,-0.32644742687285644,0.6430183305136365,0.5364416991100776
2024-09-12,0.7188407177317405,0.7860282994076944,-0.29783063586465974,0.660045333831283,0.537192898464971
2024-09-13,0.7316608155417433,0.7916117017435751,-0.2825345547816674,0.6701369597443049,0.5440307396983117
2024-09-14,0.7445158205714426,0.7979075208659568,-0.2668495453843518,0.6807833226108626,0.5547621521195114
2024-09-15,0.7514104854093028,0.8037136402523511,-0.2508735899784539,0.6911188620709116,0.563710879665674
2024-09-16,0.7546585551724004,0.8033241012362978,-0.22590089538000288,0.6968147900467245,0.5721237151197595
2024-09-17,0.7634564013776286,0.8120099891838459,-0.20196957764717624,0.7009422026157809,0.5820649032264017
2024-09-18,0.7716130498273869,0.8215549167797781,-0.17574164455885938,0.7022406600775458,0.5890695826219032
2024-09-19,0.7795636997263107,0.8332615649958187,-0.14348861270945468,0.7037205230639313,0.5936709557154722
2024-09-20,0.7861335976330639,0.8424979107005836,-0.11796670237372292,0.7047953967225542,0.5983794932531187
2024-09-21,0.7925363723741841,0.8510550112924962,-0.09050483590578005,0.706355098116376,0.6060842073844518
2024-09-22,0.78931656406625,0.8472237856143126,-0.05574160104904048,0.7051761353770947,0.6104738899865793
2024-09-23,0.7925689901565446,0.8495628850156112,-0.004146473206102433,0.709047320541912,0.616392488394198
2024-09-24,0.797213519284943,0.8515998536447394,0.04792722951200252,0.7159506182901425,0.6216590902622425
2024-09-25,0.8051644813572753,0.8533043118031036,0.12206370287304234,0.7257302314262515,0.6187083919127532
2024-09-26,0.8180237177516083,0.856933477304102,0.2040105283064024,0.7362140139888432,0.6125736009234566
2024-09-27,0.8292686280082336,0.8593265204355363,0.2714933737078788,0.7443536859980324,0.6083706181865826
2024-09-28,0.8377009302373607,0.8617310463400595,0.346328505036394,0.7520633246536327,0.6049786694032765
2024-09-29,0.849574419093938,0.8659272009657193,0.40677958752984367,0.7593880194638221,0.6090949075819113
2024-09-30,0.8601343906538583,0.8689811183146886,0.4673559006255414,0.7682450520927552,0.609622482372983
2024-10-01,0.8648594613946178,0.8711250370328106,0.5049258738887689,0.7867448587752476,0.6166388816868887
2024-10-02,0.8700545533826929,0.8731123974923688,0.5526510961125803,0.8064602767400709,0.6211585803428156
2024-10-03,0.8833244174825633,0.8766854628322768,0.6317683052090377,0.8290090549510473,0.6293833475807551
2024-10-04,0.8963194038441362,0.8854822331160398,0.6738856762451985,0.8341149129078258,0.6266402400641667
2024-10-05,0.9064439235505919,0.8986186084770507,0.7118922849383054,0.8487819472302699,0.6197139063279508
2024-10-06,0.9164732815795681,0.9115185514899876,0.7559725365443166,0.8669195308748568,0.6167050334842497
2024-10-07,0.9155687849320544,0.9078932330165242,0.7535314467444864,0.8621934031725601,0.6133386556474083
2024-10-08,0.9134752255522028,0.9032202043439619,0.7406461949994831,0.8594533278368517,0.6139288107211159
2024-10-09,0.9138963697376866,0.9001650605743973,0.7290713058540785,0.8567740719240878,0.612799741164178
2024-10-10,0.912839188434447,0.8960625585111024,0.7218561373462633,0.8524951113586228,0.6123963980406233
2024-10-11,0.9106808686410957,0.8923631971451242,0.7040781200803234,0.8484321693648579,0.6143513166167207
2024-10-12,0.9073226537914211,0.8876071187694616,0.6823426770063463,0.8419390927749828,0.6096796663775468
2024-10-13,0.9030354369988405,0.8816218924620289,0.6821840636096413,0.8334541046860208,0.6049527148016343
2024-10-14,0.8964700795280535,0.8750103275887509,0.6992707329789994,0.8247131010483398,0.5966253814229479
2024-10-15,0.8890805251028043,0.86647658893482,0.6867732394808292,0.8114554856091013,0.5822637470929136
2024-10-16,0.8808235802247905,0.8562163977459262,0.671792684779944,0.7939343332486151,0.566874402439465
2024-10-17,0.8707329717521718,0.8437951914997713,0.6578825013400051,0.7654788845607511,0.5517766092546635
2024-10-18,0.8571223597903386,0.8271391995154783,0.6515290958539288,0.727977058030125,0.5279907777455128
2024-10-19,0.8400879687831782,0.8058956257084057,0.6526550515362012,0.6788825135024799,0.49945787083699333
2024-10-20,0.8183818418513009,0.7743255891949967,0.6572754662485671,0.5915855904677393,0.47504535121296515
2024-10-21,0.7994024095776568,0.7438718673438133,0.6404340359708384,0.496094661329109,0.49040643397050937
2024-10-22,0.7685520776076654,0.6886280106212437,0.6030485689084014,0.37113153282218464,0.48470587524376935
2024-10-23,0.7226353006802858,0.609978853199121,0.5402569669999213,0.23051432294411978,0.4754176322126993
2024-10-24,0.7280797079296384,0.5998947660852249,0.49593774135402496,0.10132764286628773,0.4679137156423045
2024-10-25,0.7349147955239597,0.6522454247419556,0.4556270566833451,0.10625142833681846,0.46242711846381446
